inputNum,beerNum,RecipeName,MashStep,HeatSource,TargetTemp,Time
81035,212441,150208 Punk IPA Clone,Mash-Out,Direct Heat,"
77.0
°C
",5 min
81036,212452,Kinda Pail,Saccharification Rest,Infusion,"
151.0
°F
",60 min
81037,212452,Kinda Pail,Mash-Out,Infusion,"
170.0
°F
",10 min
81038,212454,Sour Blonde Barrel #3,Saccharification Rest,Direct Heat,"
155.0
°F
",90 min
81039,212457,Fours and Ones IPA,Acid Rest,Infusion,"
68.0
°C
",60 min
81040,212460,American Wheat Beer v2,Saccharification Rest,Direct Heat,"
153.0
°F
",60 min
81041,212460,American Wheat Beer v2,Mash-Out,Direct Heat,"
168.0
°F
",10 min
81042,212461,Beaver Nutz Clone,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81043,212488,Imperial Red Irish Ale,Protein Rest,Direct Heat,"
68.0
°C
",90 min
81044,212496,Porter,Saccharification Rest,Infusion,"
156.0
°F
",60 min
81045,212496,Porter,Mash-Out,Direct Heat,"
170.0
°F
",10 min
81046,212499,Colonial Extra Mild,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81047,212499,Colonial Extra Mild,Mash-Out,Direct Heat,"
170.0
°F
",10 min
81048,212509,Vanilla coffee pale ale,Saccharification Rest,Direct Heat,"
150.0
°F
",60 min
81049,212523,L'Adolphe Kölsch,Dextrinization Rest,Decoction,"
68.2
°C
",60 min
81050,212523,L'Adolphe Kölsch,Mash-Out,Decoction,"
77.5
°C
",5 min
81051,212523,L'Adolphe Kölsch,Protein Rest,Decoction,"
58.0
°C
",15 min
81052,212530,Bound by the Bine,Saccharification Rest,Infusion,"
154.0
°F
",45 min
81053,212532,Orange Grove Summer IPA,Acid Rest,Infusion,"
146.0
°F
",40 min
81054,212532,Orange Grove Summer IPA,Acid Rest,Direct Heat,"
156.0
°F
",30 min
81055,212535,Unbrewed Brunch Stout,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81056,212540,Jamil's Belgian Tripel,Saccharification Rest,Infusion,"
149.0
°F
",75 min
81057,212555,Weed-Wacker Wheat,Saccharification Rest,Infusion,"
165.0
°F
",60 min
81058,212555,Weed-Wacker Wheat,Mash-Out,Decoction,"
158.0
°F
",20 min
81059,212557,Imperial IPA,Saccharification Rest,Infusion,"
145.0
°F
",60 min
81060,212557,Imperial IPA,Saccharification Rest,Infusion,"
155.0
°F
",15 min
81061,212559,Chateau des Amerois,Saccharification Rest,Direct Heat,"
66.0
°C
",60 min
81062,212559,Chateau des Amerois,Mash-Out,Direct Heat,"
76.0
°C
",10 min
81063,212567,Hagel´s Red Ginger,Mash-Out,Direct Heat,"
77.0
°C
",90 min
81064,212581,APA v2,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81065,212584,American Pale Ale No. 1,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81066,212592,Dave's Music,Saccharification Rest,Direct Heat,"
156.0
°F
",60 min
81067,212592,Dave's Music,Mash-Out,Direct Heat,"
170.0
°F
",10 min
81068,212595,Drippy Teat XXX,Mash-Out,Infusion,"
168.0
°F
",0 min
81069,212595,Drippy Teat XXX,Beta-Glucan Rest,Infusion,"
166.0
°F
",60 min
81070,212605,Red Ale,Acid Rest,Infusion,"
67.0
°C
",45 min
81071,212605,Red Ale,Acid Rest,Infusion,"
75.0
°C
",15 min
81072,212619,Mexipino Ryeson,Saccharification Rest,Infusion,"
154.0
°F
",90 min
81073,212619,Mexipino Ryeson,Mash-Out,Infusion,"
168.0
°F
",10 min
81074,212627,Black Raspberry Chocolate Stout,Saccharification Rest,Infusion,"
156.0
°F
",90 min
81075,212637,From Bulka's Brothers,Protein Rest,Direct Heat,"
42.0
°C
",20 min
81076,212637,From Bulka's Brothers,Saccharification Rest,Infusion,"
67.0
°C
",60 min
81077,212642,Toad the Hop Prophet IPA,Mash-Out,Infusion,"
152.0
°F
",60 min
81078,212655,Berliner Weisse,Saccharification Rest,Direct Heat,"
66.0
°C
",60 min
81079,212655,Berliner Weisse,Mash-Out,Direct Heat,"
76.0
°C
",10 min
81080,212656,76 - DB Peter's Black Heart Lager,Acid Rest,Direct Heat,"
45.0
°C
",10 min
81081,212656,76 - DB Peter's Black Heart Lager,Beta-Glucan Rest,Direct Heat,"
55.0
°C
",10 min
81082,212656,76 - DB Peter's Black Heart Lager,Saccharification Rest,Direct Heat,"
62.0
°C
",60 min
81083,212656,76 - DB Peter's Black Heart Lager,Dextrinization Rest,Direct Heat,"
72.0
°C
",10 min
81084,212656,76 - DB Peter's Black Heart Lager,Mash-Out,Direct Heat,"
77.0
°C
",10 min
81085,212658,Citra Honey Pale Ale (Ver. 7-20-14),Saccharification Rest,Infusion,"
152.0
°F
",60 min
81086,212658,Citra Honey Pale Ale (Ver. 7-20-14),Mash-Out,Infusion,"
168.0
°F
",10 min
81087,212678,Fresh Hop Porter,Saccharification Rest,Infusion,"
156.0
°F
",90 min
81088,212679,Fresh Hop Porter,Saccharification Rest,Infusion,"
156.0
°F
",90 min
81089,212681,Skinny Saison,Saccharification Rest,Direct Heat,"
149.0
°F
",60 min
81090,212683,2014 hefe,Protein Rest,Infusion,"
122.0
°F
",15 min
81091,212683,2014 hefe,Saccharification Rest,Direct Heat,"
145.0
°F
",45 min
81092,212683,2014 hefe,Maltose Rest,Direct Heat,"
155.0
°F
",20 min
81093,212683,2014 hefe,Mash-Out,Decoction,"
172.0
°F
",10 min
81094,212685,Sacring Saison,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81095,212685,Sacring Saison,Mash-Out,Infusion,"
175.0
°F
",15 min
81096,212690,Chocolate Peanut Butter Stout,Mash-Out,Infusion,"
170.0
°F
",10 min
81097,212690,Chocolate Peanut Butter Stout,Maltose Rest,Infusion,"
156.0
°F
",60 min
81098,212693,Roggenbier,Saccharification Rest,Infusion,"
150.0
°F
",75 min
81099,212702,Dirty Ol' Egg Suckin' Dog mk 2,Mash-Out,Infusion,"
67.0
°C
",60 min
81100,212718,7.schod,Saccharification Rest,Infusion,"
68.0
°C
",60 min
81101,212718,7.schod,Mash-Out,Infusion,"
75.0
°C
",15 min
81102,212722,The Moistness (Wet Hop),Saccharification Rest,Infusion,"
154.0
°F
",60 min
81103,212726,Bourbon Barrel Roast Stout,Saccharification Rest,Infusion,"
152.0
°F
",70 min
81104,212730,Sorachi Rye,Saccharification Rest,Infusion,"
148.0
°F
",75 min
81105,212743,Jebadiah's Winter Warmer,Acid Rest,Direct Heat,"
154.0
°F
",60 min
81106,212751,DeShiela Amber,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
81107,212751,DeShiela Amber,Mash-Out,Infusion,"
168.0
°F
",10 min
81108,212753,100% Brett P.A.,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81109,212756,"""Dank"" IPA",Mash-Out,Infusion,"
150.0
°F
",45 min
81110,212757,Cascade Belma Pale,Saccharification Rest,Infusion,"
149.0
°F
",60 min
81111,212757,Cascade Belma Pale,Mash-Out,Infusion,"
168.0
°F
",5 min
81112,212768,Double Cascade IPA (Winnie's IIPA),Mash-Out,Infusion,"
66.0
°C
",60 min
81113,212771,Belgian Black IPA,Saccharification Rest,Decoction,"
68.0
°C
",60 min
81114,212772,Black IPA AG,Saccharification Rest,Decoction,"
68.0
°C
",60 min
81115,212779,Tilapia,Saccharification Rest,Infusion,"
152.0
°F
",75 min
81116,212779,Tilapia,Mash-Out,Direct Heat,"
168.0
°F
",10 min
81117,212792,málnás búza,Acid Rest,Direct Heat,"
37.0
°C
",25 min
81118,212792,málnás búza,Beta-Glucan Rest,Direct Heat,"
45.0
°C
",15 min
81119,212792,málnás búza,Protein Rest,Direct Heat,"
52.0
°C
",15 min
81120,212792,málnás búza,Maltose Rest,Direct Heat,"
62.0
°C
",30 min
81121,212792,málnás búza,Maltose Rest,Direct Heat,"
73.0
°C
",30 min
81122,212792,málnás búza,Mash-Out,Direct Heat,"
78.0
°C
",10 min
81123,212800,IIPA 2,Saccharification Rest,Infusion,"
145.0
°F
",60 min
81124,212804,Summer Witbier,Protein Rest,Decoction,"
140.0
°F
",30 min
81125,212804,Summer Witbier,Mash-Out,Decoction,"
156.0
°F
",30 min
81126,212807,"Moo Moo, Buzz Buzz",Saccharification Rest,Infusion,"
155.0
°F
",90 min
81127,212812,Special Brett B,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81128,212813,2014 - Sweet Potato Oud Bruin,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81129,212813,2014 - Sweet Potato Oud Bruin,Mash-Out,Infusion,"
168.0
°F
",10 min
81130,212815,Lakefront Fixed Gear Clone,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81131,212815,Lakefront Fixed Gear Clone,Mash-Out,Infusion,"
170.0
°F
",10 min
81132,212825,00. \emptyset,Acid Rest,Decoction,"
47.0
°C
",45 min
81133,212825,00. \emptyset,Acid Rest,Decoction,"
62.0
°C
",30 min
81134,212825,00. \emptyset,Acid Rest,Decoction,"
72.0
°C
",45 min
81135,212825,00. \emptyset,Acid Rest,Decoction,"
78.0
°C
",10 min
81136,212830,01. 2.0,Acid Rest,Decoction,"
47.0
°C
",45 min
81137,212830,01. 2.0,Acid Rest,Decoction,"
62.0
°C
",30 min
81138,212830,01. 2.0,Acid Rest,Decoction,"
72.0
°C
",45 min
81139,212830,01. 2.0,Acid Rest,Decoction,"
78.0
°C
",10 min
81140,212838,03. Derglaith,Acid Rest,Decoction,"
65.0
°C
",90 min
81141,212838,03. Derglaith,Acid Rest,Decoction,"
78.0
°C
",78 min
81142,212839,04. Barleyonic Wine,Acid Rest,Decoction,"
60.0
°C
",45 min
81143,212839,04. Barleyonic Wine,Acid Rest,Decoction,"
70.0
°C
",30 min
81144,212840,05. Cataclysmic Variable,Acid Rest,Decoction,"
45.0
°C
",15 min
81145,212840,05. Cataclysmic Variable,Acid Rest,Decoction,"
52.0
°C
",20 min
81146,212840,05. Cataclysmic Variable,Acid Rest,Decoction,"
67.0
°C
",40 min
81147,212840,05. Cataclysmic Variable,Acid Rest,Decoction,"
72.0
°C
",5 min
81148,212843,Amarillo Smash,Saccharification Rest,Infusion,"
66.0
°C
",60 min
81149,212843,Amarillo Smash,Mash-Out,Direct Heat,"
74.0
°C
",15 min
81150,212847,Blueberry Shandy,Saccharification Rest,Infusion,"
160.0
°F
",60 min
81151,212847,Blueberry Shandy,Mash-Out,Infusion,"
160.0
°F
",30 min
81152,212860,1500 Or a Lot Less,Saccharification Rest,Infusion,"
148.0
°F
",60 min
81153,212865,Hibiscus Saison,Saccharification Rest,Infusion,"
147.0
°F
",60 min
81154,212868,Bitter,Protein Rest,Infusion,"
55.0
°C
",10 min
81155,212868,Bitter,Saccharification Rest,Infusion,"
69.0
°C
",120 min
81156,212868,Bitter,Mash-Out,Infusion,"
78.0
°C
",15 min
81157,212885,Oud Bruin - Solera Project,Saccharification Rest,Infusion,"
156.0
°F
",60 min
81158,212887,Rye For A Rye,Beta-Glucan Rest,Infusion,"
105.0
°F
",10 min
81159,212887,Rye For A Rye,Protein Rest,Infusion,"
120.0
°F
",20 min
81160,212887,Rye For A Rye,Dextrinization Rest,Infusion,"
145.0
°F
",15 min
81161,212887,Rye For A Rye,Saccharification Rest,Infusion,"
160.0
°F
",15 min
81162,212890,Modern Times Neverwhere clone,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81163,212897,Imperiality,Saccharification Rest,Direct Heat,"
151.0
°F
",60 min
81164,212900,Arkhyttan lager,Protein Rest,Decoction,"
50.0
°C
",15 min
81165,212900,Arkhyttan lager,Saccharification Rest,Decoction,"
62.0
°C
",45 min
81166,212900,Arkhyttan lager,Saccharification Rest,Decoction,"
72.0
°C
",15 min
81167,212900,Arkhyttan lager,Mash-Out,Decoction,"
78.0
°C
",15 min
81168,212904,Saison Ete,Beta-Glucan Rest,Direct Heat,"
45.0
°C
",30 min
81169,212904,Saison Ete,Maltose Rest,Direct Heat,"
55.0
°C
",15 min
81170,212904,Saison Ete,Saccharification Rest,Direct Heat,"
62.0
°C
",30 min
81171,212904,Saison Ete,Dextrinization Rest,Direct Heat,"
68.0
°C
",15 min
81172,212904,Saison Ete,Mash-Out,Direct Heat,"
74.0
°C
",15 min
81173,212906,Brown Beard,Saccharification Rest,Infusion,"
154.0
°F
",70 min
81174,212906,Brown Beard,Mash-Out,Infusion,"
170.0
°F
",10 min
81175,212912,550 Pale,Saccharification Rest,Infusion,"
145.4
°F
",80 min
81176,212912,550 Pale,Dextrinization Rest,Direct Heat,"
154.4
°F
",15 min
81177,212912,550 Pale,Mash-Out,Direct Heat,"
172.4
°F
",2 min
81178,212917,Citra Bomb,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81179,212917,Citra Bomb,Mash-Out,Infusion,"
165.0
°F
",10 min
81180,212921,"Garden Variety IPA (Centennial, Chinook, NB)",Saccharification Rest,Infusion,"
151.0
°F
",60 min
81181,212924,Pumpkin IPA,Saccharification Rest,Decoction,"
151.0
°F
",75 min
81182,212927,India Pale Ale 1.0 Nelson/Simcoe,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81183,212929,Saison ,Maltose Rest,Infusion,"
154.0
°F
",45 min
81184,212929,Saison ,Mash-Out,Direct Heat,"
168.0
°F
",20 min
81185,212931,Oinktoberfest! Bacon Rauchbier Marzen,Protein Rest,Infusion,"
122.0
°F
",30 min
81186,212931,Oinktoberfest! Bacon Rauchbier Marzen,Beta-Glucan Rest,Infusion,"
140.0
°F
",30 min
81187,212931,Oinktoberfest! Bacon Rauchbier Marzen,Saccharification Rest,Infusion,"
158.0
°F
",30 min
81188,212931,Oinktoberfest! Bacon Rauchbier Marzen,Mash-Out,Direct Heat,"
173.0
°F
",10 min
81189,212935,TK German Pilsner,Mash-Out,Decoction,"
154.0
°F
",60 min
81190,212943,Coffee IPA,Mash-Out,Direct Heat,"
68.0
°C
",60 min
81191,212949,IPA Experiment Mag/Gold,Saccharification Rest,Infusion,"
150.0
°F
",50 min
81192,212949,IPA Experiment Mag/Gold,Mash-Out,Infusion,"
168.0
°F
",10 min
81193,212951,IPA Experiment Cent/Amar,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81194,212951,IPA Experiment Cent/Amar,Mash-Out,Direct Heat,"
168.0
°F
",10 min
81195,212956,IPA Experiment War/Citra,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81196,212956,IPA Experiment War/Citra,Mash-Out,Direct Heat,"
168.0
°F
",10 min
81197,212957,saison,Saccharification Rest,Decoction,"
144.0
°F
",60 min
81198,212958,IPA Experiment Sim/Cryst,Saccharification Rest,Infusion,"
150.0
°F
",50 min
81199,212958,IPA Experiment Sim/Cryst,Mash-Out,Infusion,"
168.0
°F
",10 min
81200,212959,IPA Experiment Nug/Casc,Saccharification Rest,Infusion,"
150.0
°F
",50 min
81201,212959,IPA Experiment Nug/Casc,Mash-Out,Infusion,"
168.0
°F
",10 min
81202,212965,APA,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
81203,212965,APA,Mash-Out,Direct Heat,"
170.0
°F
",10 min
81204,212967,Rolling Meadow's Abe's Ale Clone,Saccharification Rest,Infusion,"
158.0
°F
",60 min
81205,212979,Straw-Barb Weisse,Protein Rest,Infusion,"
122.0
°F
",30 min
81206,212979,Straw-Barb Weisse,Saccharification Rest,Infusion,"
148.0
°F
",40 min
81207,212987,Bitter Oregonian,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81208,213006,American Cologne,Saccharification Rest,Decoction,"
150.0
°F
",60 min
81209,213035,Alesmith Speedway Stout,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81210,213039,Dogfish Head 90-Minute IPA,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81211,213046,Munich-Simcoe SMaSH,Saccharification Rest,Decoction,"
154.0
°F
",45 min
81212,213046,Munich-Simcoe SMaSH,Protein Rest,Infusion,"
122.0
°F
",45 min
81213,213046,Munich-Simcoe SMaSH,Mash-Out,Decoction,"
170.0
°F
",15 min
81214,213049,Dry-Hopped Saison,Saccharification Rest,Direct Heat,"
150.0
°F
",90 min
81215,213075,Crooked Head IPA,Mash-Out,Direct Heat,"
152.0
°F
",90 min
81216,213084,A Lil' Pumkin' Different,Saccharification Rest,Infusion,"
155.0
°F
",75 min
81217,213084,A Lil' Pumkin' Different,Mash-Out,Infusion,"
168.0
°F
",15 min
81218,213109,Imperial Stout '14,Saccharification Rest,Infusion,"
158.0
°F
",60 min
81219,213118,Brett IPA,Saccharification Rest,Infusion,"
156.0
°F
",90 min
81220,213119,Das Rad Roggen,Saccharification Rest,Infusion,"
66.6
°C
",60 min
81221,213119,Das Rad Roggen,Mash-Out,Direct Heat,"
75.0
°C
",10 min
81222,213130,100% Brett Trois IPA,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81223,213130,100% Brett Trois IPA,Acid Rest,Infusion,"
150.0
°F
",20 min
81224,213132,gg blonde,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
81225,213137,Bottledog Saison Fire,Saccharification Rest,Infusion,"
68.0
°C
",60 min
81226,213145,Village Saison,Saccharification Rest,Infusion,"
63.0
°C
",45 min
81227,213150,Berliner Weiße Base beer,Saccharification Rest,Decoction,"
65.0
°C
",60 min
81228,213157,Bushman Blonde,Mash-Out,Infusion,"
75.0
°C
",15 min
81229,213161,Cream Ale w/Citra,Saccharification Rest,Infusion,"
155.0
°F
",60 min
81230,213168,Oktoberfest,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81231,213168,Oktoberfest,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81232,213171,Oktoberfest Wedding Brau,Maltose Rest,Infusion,"
162.0
°F
",60 min
81233,213187,Bourbon Breakfast Stout,Mash-Out,Direct Heat,"
152.0
°F
",60 min
81234,213188,Homegrown centennial pale,Acid Rest,Decoction,"
151.0
°F
",60 min
81235,213195,Sofiemyr Sesong,Saccharification Rest,Infusion,"
64.0
°C
",90 min
81236,213198,BuckeyePA nùmero 2,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81237,213198,BuckeyePA nùmero 2,Mash-Out,Direct Heat,"
170.0
°F
",10 min
81238,213200,dunkel metric,Acid Rest,Decoction,"
34.0
°C
",30 min
81239,213200,dunkel metric,Beta-Glucan Rest,Decoction,"
65.0
°C
",60 min
81240,213200,dunkel metric,Maltose Rest,Decoction,"
70.0
°C
",10 min
81241,213209,Za Pilz!,Saccharification Rest,Infusion,"
153.0
°F
",90 min
81242,213212,Za Oktoberfest,Saccharification Rest,Infusion,"
152.0
°F
",90 min
81243,213239,Breakfast of Champions,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81244,213244,Redheaded Stepchild,Saccharification Rest,Infusion,"
151.0
°F
",60 min
81245,213244,Redheaded Stepchild,Mash-Out,Infusion,"
168.0
°F
",10 min
81246,213248,Irish Paradise,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81247,213248,Irish Paradise,Mash-Out,Infusion,"
168.0
°F
",10 min
81248,213253,Sour Solera Part 1: A Malt Fallen on Harsh Times,Saccharification Rest,Infusion,"
160.0
°C
",60 min
81249,213254,feast,Saccharification Rest,Infusion,"
150.0
°F
",70 min
81250,213254,feast,Mash-Out,Infusion,"
170.0
°F
",10 min
81251,213257,Cream Ale (Mateusz),Saccharification Rest,Infusion,"
67.0
°C
",60 min
81252,213257,Cream Ale (Mateusz),Mash-Out,Infusion,"
75.0
°C
",10 min
81253,213258,American Wheat (Mateusz),Saccharification Rest,Infusion,"
69.0
°C
",120 min
81254,213258,American Wheat (Mateusz),Mash-Out,Infusion,"
75.0
°C
",10 min
81255,213261,IPA,Saccharification Rest,Direct Heat,"
66.0
°C
",75 min
81256,213264,citrus,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81257,213282,Bock2014,Acid Rest,Direct Heat,"
122.0
°F
",120 min
81258,213282,Bock2014,Maltose Rest,Decoction,"
149.0
°F
",60 min
81259,213282,Bock2014,Mash-Out,Decoction,"
167.0
°F
",15 min
81260,213284,Sneaky Gentleman - Black Citra IPA,Maltose Rest,Infusion,"
69.0
°C
",75 min
81261,213284,Sneaky Gentleman - Black Citra IPA,Mash-Out,Infusion,"
78.0
°C
",5 min
81262,213287,OB1,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81263,213294,MBCB - Red Irish,Acid Rest,Direct Heat,"
52.0
°C
",15 min
81264,213294,MBCB - Red Irish,Saccharification Rest,Direct Heat,"
67.0
°C
",75 min
81265,213294,MBCB - Red Irish,Mash-Out,Direct Heat,"
72.0
°C
",10 min
81266,213295,Summer Camping,Saccharification Rest,Infusion,"
147.0
°F
",60 min
81267,213305,SNCA,Saccharification Rest,Decoction,"
156.0
°F
",60 min
81268,213305,SNCA,Acid Rest,Decoction,"
168.0
°F
",30 min
81269,213313,Galaxy Pale Ale,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
81270,213327,Pumpkin porter,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81271,213327,Pumpkin porter,Saccharification Rest,Infusion,"
140.0
°F
",30 min
81272,213332,Sofiemyr III,Saccharification Rest,Direct Heat,"
64.0
°C
",90 min
81273,213345,Belgian Pale Ale,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81274,213346,Belgian Pale Ale,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81275,213349,Sweet Tater Saison,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81276,213356,Penny Pincher Pale Ale,Saccharification Rest,Infusion,"
149.0
°F
",75 min
81277,213369,Að mylja eru óvinir,Saccharification Rest,Infusion,"
150.0
°F
",75 min
81278,213369,Að mylja eru óvinir,Mash-Out,Infusion,"
170.0
°F
",10 min
81279,213377,A Red IPA,Saccharification Rest,Infusion,"
153.0
°F
",60 min
81280,213399,#14003 Dr.Rudi ,Saccharification Rest,Infusion,"
67.0
°C
",60 min
81281,213400,Rye Ale,Saccharification Rest,Infusion,"
154.4
°F
",60 min
81282,213400,Rye Ale,Mash-Out,Infusion,"
167.0
°F
",15 min
81283,213411,BC ESB the 5th,Protein Rest,Direct Heat,"
122.0
°F
",15 min
81284,213411,BC ESB the 5th,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
81285,213411,BC ESB the 5th,Mash-Out,Direct Heat,"
172.0
°F
",15 min
81286,213421,Citra Session IPA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81287,213421,Citra Session IPA,Mash-Out,Infusion,"
170.0
°F
",10 min
81288,213423,Vandal EyesPA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
81289,213423,Vandal EyesPA,Mash-Out,Infusion,"
170.0
°F
",10 min
81290,213424,Rapunzel Wheat IPA - English Twist,Saccharification Rest,Infusion,"
150.0
°F
",60 min
81291,213424,Rapunzel Wheat IPA - English Twist,Mash-Out,Infusion,"
170.0
°F
",10 min
81292,213429,Junior Copper Pale Ale,Maltose Rest,Infusion,"
152.0
°F
",60 min
81293,213439,Russian Imperial Stout,Saccharification Rest,Infusion,"
154.0
°F
",60 min
81294,213440,#57 Leftovers III - Amber,Saccharification Rest,Infusion,"
156.0
°F
",60 min
81295,213441,Evil Empire,Mash-Out,Direct Heat,"
76.0
°C
",10 min
81296,213441,Evil Empire,Maltose Rest,Direct Heat,"
64.0
°C
",60 min
81297,213444,RauchDunkel,Saccharification Rest,Direct Heat,"
67.0
°C
",60 min
81298,213444,RauchDunkel,Mash-Out,Direct Heat,"
75.0
°C
",15 min
